  75 1.571 0.198188   -6.1035972e+00    4.2380141e-02   -6.4351543e+00   -8.5329859e-02  1  8612   85
  75 1.571 0.043216    3.7044858e+00   -3.6258218e-03    6.6706685e+00    1.1190945e-01  1  4409   13
  75 1.571 0.008652   -5.3442128e+00   -8.5613372e-03   -7.0119667e+00   -1.1569003e-01  1  8738    6
  75 1.571 0.048864    3.9895514e+00    4.3904056e-02   -6.7358074e+00   -9.3793686e-02  1  1742   47
  75 1.571 0.421904   -8.1112763e+00   -4.6999176e-02   -6.7458151e+00   -1.3580624e-01  1  6763    5
  75 1.571 0.010623    6.5470679e+00    8.8602482e-03   -6.5051403e+00   -1.0316938e-01  1  8626   35
  75 1.571 0.720593   -6.3058619e-01   -4.6206592e-03   -6.4113305e+00   -1.0632115e-01  1   762   77
  75 1.571 0.123968   -3.6288610e+00   -3.3611051e-04    6.5848837e+00    6.9960806e-02  1   354    7
  75 1.571 0.080009   -2.2714450e+00    1.2468728e-02   -6.5631697e+00   -8.0528530e-02  1  9601    7
  75 1.571 0.071022   -4.7221142e+00   -1.6226854e-02    6.5749841e+00    9.4771994e-02  1  9522   16
  75 1.571 0.444185   -8.6551891e+00   -1.9206474e-02   -6.6186298e+00   -9.9345036e-02  1  2613    5
  75 1.571 0.021659   -5.1156846e+00    2.7756538e-03    6.5046893e+00    1.0154805e-01  1  4424   39
  75 1.571 0.220729   -4.5504642e+00   -1.0260684e-02    6.4460096e+00    9.5450780e-02  1  5749   10
  75 1.571 0.070964   -5.5974793e+00   -2.3741223e-03   -6.4852135e+00   -1.1950807e-01  1  5946    5
  75 1.571 0.124110    6.4961703e+00   -2.9777659e-03    6.9901788e+00    1.6302971e-01  1  9501  144
  75 1.571 0.002034    5.9827884e+00    1.3098330e-03   -6.7825480e+00   -1.1373062e-01  1  1954    9
  75 1.571 0.002520   -6.3336590e+00   -6.5021497e-03    6.5475592e+00    1.0791085e-01  1  4455   16
  75 1.571 0.056327   -4.2990141e+00   -3.3152223e-03    6.4534018e+00    1.1150359e-01  1  8959   11
  75 1.571 0.411806    6.1589603e+00   -1.1754106e-03    6.4230914e+00    9.5526083e-02  1  6062   13
  75 1.571 0.289902   -5.7794176e+00   -3.0431896e-04    6.8619436e+00    1.2665747e-01  1  9225  139
  75 1.571 0.022848   -5.4017672e+00   -4.0905850e-03   -6.4620743e+00   -1.1228402e-01  1  3618    5
  75 1.571 0.856786    4.5697063e+00    1.2948981e-02   -6.4145932e+00   -9.7952052e-02  1  1118    8
  75 1.571 0.541251   -4.8393343e+00   -7.0710855e-03   -6.4111958e+00   -1.0635844e-01  1  5064    8
  75 1.571 0.178545    4.3786106e+00    3.6337337e-02   -6.8666566e+00   -1.0800327e-01  1  6128   13
  75 1.571 0.162578   -1.8173635e+00    2.4526961e-02   -6.8167566e+00   -1.2597975e-01  1  5716   57
  75 1.571 0.009738   -1.8557705e+00    6.9040332e-03   -6.5434579e+00   -1.0571344e-01  1   933   20
  75 1.571 0.256934    1.6253155e+00    7.2098442e-03   -6.4131027e+00   -1.0415100e-01  1  6352   25
  75 1.571 0.122256   -5.6521151e+00   -5.8784401e-03   -6.6150158e+00   -9.9672232e-02  1  3611    7
  75 1.571 0.090017    7.7439499e+00    5.2911370e-03    7.4986901e+00    1.2021922e-01  1   730    7
  75 1.571 0.248139    4.6273160e+00    7.9790509e-03    6.4152337e+00    1.0789587e-01  1  2341  108
  75 1.571 0.012617    8.9531331e-01    5.9379348e-03    6.6598851e+00    1.1058089e-01  1  5601    6
  75 1.571 0.210482   -6.6641559e-01   -2.7876918e-02   -6.7846620e+00   -9.7944369e-02  1  4443   21
  75 1.571 0.620090    2.3383108e+00    1.6430026e-02   -6.4146525e+00   -1.0216109e-01  1  7851   15
  75 1.571 0.083447   -5.9721746e+00   -1.4618353e-02    6.5161984e+00    1.1150523e-01  1  7909   42
  75 1.571 0.149675   -5.2456662e+00   -2.9836599e-02   -7.0151410e+00   -1.2134190e-01  1  6411   17
  75 1.571 0.260747    4.3967543e+00    3.9509226e-02    7.0022449e+00    9.3888997e-02  1  8464   18
  75 1.571 0.054146   -4.2916810e+00    6.0190846e-03   -6.8997058e+00   -1.2026016e-01  1  6939   66
  75 1.571 0.043474    1.7311248e+00    2.0553540e-04   -6.5116788e+00   -9.1026653e-02  1  4417    9
  75 1.571 0.019147   -6.8005976e+00   -7.2699040e-03   -7.1596980e+00   -1.2061732e-01  1   151  157
  75 1.571 0.083916    6.5441788e+00   -1.7121746e-02    6.8960813e+00    1.3848470e-01  1  5325   44
  75 1.571 0.059996   -2.7465638e+00   -4.5012608e-03   -6.9072220e+00   -1.0949866e-01  1  7525   29
  75 1.571 0.020290    3.4384145e+00   -5.6566655e-04    6.5491443e+00    1.1459819e-01  1  3316   12
  75 1.571 0.377458   -1.8142165e+00    2.0540099e-02   -6.8954059e+00   -1.1057065e-01  1  1216    3
  75 1.571 0.038525   -6.0311694e+00    8.9192905e-03   -6.4867530e+00   -1.7997730e-01  1  3018    5
  75 1.571 0.114378    2.7079681e+00   -1.7021661e-02    6.4498067e+00    1.0614405e-01  1  4612   11
  75 1.571 0.096154   -5.6796548e+00   -1.2461634e-02    6.9977978e+00    1.2385555e-01  1  1940    8
  75 1.571 0.037653   -9.5726489e+00   -4.0940685e-03    7.0234569e+00    1.2854345e-01  1  1551   13
  75 1.571 0.067981    6.0306043e+00    2.0616239e-03   -6.5712859e+00   -8.1559991e-02  1  5355   50
  75 1.571 0.432552   -9.0191780e+00   -1.5692308e-02   -6.4165307e+00   -9.8968560e-02  1  7335    4
  75 1.571 0.248139    4.6273160e+00    7.9790509e-03    6.4152337e+00    1.0789587e-01  1  2341  108
  75 1.571 0.582355   -6.1824882e+00   -4.9123951e-02    6.4233266e+00    7.0808377e-02  1  4239   38
  75 1.571 0.152985   -6.8143968e+00    1.3905909e-02    7.2003750e+00    9.0757160e-02  1  2124   66
  75 1.571 0.090708   -7.7160575e-02   -1.5123472e-02    6.4930617e+00    1.0184844e-01  1  6854   16
  75 1.571 0.069276   -3.9758797e+00   -2.1548730e-02    6.7824379e+00    1.2400870e-01  1  1102    5
  75 1.571 0.707448    3.0086382e-01    1.9192421e-02    6.4247568e+00    1.0118139e-01  1  2558   15
  75 1.571 0.008946   -4.8039922e+00    3.0716328e-03    6.6657356e+00    1.0516847e-01  1  2735   67
  75 1.571 0.082962   -3.7631545e+00   -2.1981806e-02   -6.5504319e+00   -8.6514163e-02  1   914   31
  75 1.571 0.039226   -6.9986727e+00   -4.8361875e-03    6.4456535e+00    9.7067775e-02  1  3411    8
  75 1.571 0.065897    1.0494497e+00    9.7693629e-03   -6.4909104e+00   -1.0198205e-01  1  1648    6
  75 1.571 0.091518   -8.2197302e-01   -7.1104532e-03   -6.4632763e+00   -1.1970818e-01  1  3806    8
  75 1.571 0.046780   -6.0312317e+00   -2.0581527e-03   -6.5111576e+00   -1.1306935e-01  1  8133    5
  75 1.571 0.145242   -1.3029482e+00    9.9500339e-03    6.7019332e+00    1.3338358e-01  1  2940   94
  75 1.571 0.067011    3.5454474e+00    3.7749795e-02    6.4699866e+00    9.8337771e-02  1  9548   25
  75 1.571 0.111024   -4.4456636e+00    2.4340869e-03   -6.8676053e+00   -1.0924268e-01  1  3856    8
  75 1.571 0.179557   -3.3948344e+00   -4.2501954e-02   -6.5481419e+00   -6.9324618e-02  1  2830    5
  75 1.571 0.106837    6.6995019e+00    2.8057836e-02   -7.0013457e+00   -1.1183827e-01  1  9953   13
  75 1.571 0.292603   -5.2031762e+00   -2.5337245e-02   -6.4229089e+00   -1.2425545e-01  1  6209    1
  75 1.571 0.103150   -3.1379874e+00   -1.0408681e-02    6.6267134e+00    1.0734820e-01  1  2648   27
  75 1.571 0.009926    5.3762248e+00    2.7023991e-03   -6.7191640e+00   -1.0817913e-01  1  3428   30
  75 1.571 0.095812   -4.2322989e+00   -1.7413454e-02   -6.8283302e+00   -1.0226730e-01  1  2303  181
  75 1.571 0.122856    4.6584922e+00    4.2910019e-03    6.6214606e+00    9.6194928e-02  1  8922   12
  75 1.571 0.142124   -6.4480901e+00   -4.8137100e-02   -6.4744985e+00   -1.6549925e-01  1  3406  129
  75 1.571 0.637715   -4.3792777e+00    4.4886776e-03   -6.4128567e+00   -1.0914121e-01  1  1339    2
  75 1.571 0.037765    4.7833000e+00   -2.6879450e-03   -6.6107230e+00   -1.0640557e-01  1  7119   12
  75 1.571 0.004437   -2.1484023e+00    2.2623943e-03   -6.9675084e+00   -1.1776656e-01  1  9456    8
  75 1.571 0.066307   -2.4768134e+00    2.0606913e-04   -6.6918200e+00   -1.1887261e-01  1  6335    3
  75 1.571 0.060734   -1.2490378e+00    5.4956246e-03    6.4644140e+00    9.7001225e-02  1  6207    2
  75 1.571 0.190233   -8.0670206e+00    4.8510425e-03    7.0558775e+00    1.0666778e-01  1  8603   20
  75 1.571 0.110554    5.8269660e+00    4.7708149e-02   -6.8246326e+00   -9.1355075e-02  1  1546   10
  75 1.571 0.337550    7.2885480e+00   -3.5009055e-02    7.5009119e+00    1.2202898e-01  1  9437   11
  75 1.571 0.214171   -6.3652699e+00   -8.3379463e-03    6.8299934e+00    1.3263220e-01  1  2623    6
  75 1.571 0.699106    5.1758899e+00    7.1709254e-03    6.4115065e+00    1.0199658e-01  1  6640   12
  75 1.571 0.102808   -5.3468327e+00   -2.1276241e-02   -6.9669390e+00   -1.4024077e-01  1  6305    4
  75 1.571 0.085413    1.6339071e+00   -1.1874900e-04   -6.9870795e+00   -1.0005596e-01  1  5664    4
  75 1.571 0.159928   -5.0527208e+00    4.5730332e-03   -6.9511979e+00   -1.2321802e-01  1  3230    9
  75 1.571 0.089669    4.2740318e+00   -1.0619019e-02    6.9163179e+00    1.2978277e-01  1  3225   12
  75 1.571 0.112490    1.3726719e+00    2.1827722e-02    6.4681623e+00    1.1688943e-01  1  2133   21
  75 1.571 0.030418   -5.7416489e+00   -1.3012463e-03    6.6986221e+00    1.1111190e-01  1  2507    8
  75 1.571 0.203882   -4.3815135e+00   -2.2269295e-02   -6.5373639e+00   -5.7793992e-02  1  1835    3
  75 1.571 0.001075   -2.5385194e+00   -2.6936386e-03   -6.6479389e+00   -1.0717725e-01  1  8506   20
  75 1.571 0.054041    5.7501731e+00    6.3794606e-03    6.7514839e+00    1.2033507e-01  1  2706   11
  75 1.571 0.000436   -1.6336650e+00   -1.2669583e-03    6.6565695e+00    1.0943654e-01  1  1631   30
  75 1.571 0.045217   -3.8778874e+00   -1.4651589e-02   -6.9103863e+00   -1.1112171e-01  1  9654   39
  75 1.571 0.221243   -4.7851046e+00   -5.9536124e-03   -6.5584776e+00   -1.0379159e-01  1  2831   25
  75 1.571 0.037059   -4.8435092e+00   -3.2739561e-03   -6.6469922e+00   -1.0999020e-01  1  8855    1
  75 1.571 0.053257   -6.4102579e+00   -1.2225193e-02   -6.4229895e+00   -1.1236742e-01  1  6722   18
  75 1.571 0.337245   -5.2827736e+00   -9.3628760e-03    7.1630314e+00    8.8513434e-02  1  6431  151
  75 1.571 0.714927    3.0992812e+00    1.1644276e-02    6.4308611e+00    8.3114840e-02  1  9534   20
  75 1.571 0.021492   -7.7080520e+00   -6.9508051e-03    7.3059280e+00    1.1929904e-01  1  1463    7
  75 1.571 0.123908   -3.6559280e+00   -3.0079721e-02   -6.7649899e+00   -9.8330184e-02  1  1544    7
  75 1.571 0.965777    2.4994468e+00   -5.1273693e-02   -6.4255363e+00   -1.1009691e-01  1  5543   61
  75 1.571 0.027932   -4.0745756e+00   -3.4914162e-03    6.6026744e+00    1.1672749e-01  1  7620   23
  75 1.571 0.020351   -5.0908437e+00    3.6300620e-03   -6.6646699e+00   -1.1256797e-01  1  2243  100
  75 1.571 0.127950   -1.4161921e+00    4.4984394e-03    6.4501930e+00    1.2021106e-01  1  6131   24
  75 1.571 0.109136    2.6952678e+00   -9.4060249e-03   -6.4458558e+00   -1.1350105e-01  1   146   42
  75 1.571 0.226397   -3.1277459e+00   -6.0864795e-03    6.6203495e+00    1.0007801e-01  1  3416    2
  75 1.571 0.625871   -5.0535944e+00    1.0415210e-03   -6.4370131e+00   -1.2231656e-01  1  6314    1
  75 1.571 0.010566   -4.3482475e+00   -1.0747177e-02   -6.4405707e+00   -1.0086498e-01  1  6731   24
  75 1.571 0.001089    6.8253881e-01   -3.4440645e-03    6.6333914e+00    1.1119999e-01  1  8924   11
  75 1.571 0.113472   -1.3678918e+00    2.0237897e-02   -6.5008307e+00   -9.4067663e-02  1  2556  182
  75 1.571 0.021774   -5.2779421e+00    6.5860577e-03   -6.5461762e+00   -1.2540719e-01  1  2451    6
  75 1.571 0.081088   -1.2131650e+00   -2.9667031e-02    6.5692843e+00    1.0092826e-01  1  6805    6
  75 1.571 0.067419   -6.4609087e+00   -3.3552536e-03   -6.4225018e+00   -9.9528011e-02  1  3621    6
  75 1.571 0.064648   -7.8882602e-01   -3.4306656e-03   -6.4598586e+00   -8.6867962e-02  1  3945    5
  75 1.571 0.050342    1.1987168e+00   -2.0783394e-02   -6.5898968e+00   -1.1171855e-01  1  2437  122
  75 1.571 0.007550    8.6049676e-01    5.1243243e-03   -6.5296582e+00   -1.0469830e-01  1  7355   10
  75 1.571 0.089693    1.1717771e+00    9.6195999e-03    6.8600627e+00    8.8629399e-02  1  5502   13
  75 1.571 0.168921   -4.0694518e+00   -2.2559614e-02   -6.5266058e+00   -1.4926730e-01  1  3921    6
  75 1.571 0.183701   -4.6309656e+00   -4.1859818e-03   -6.4127231e+00   -9.6200519e-02  1  1306    2
  75 1.571 0.084451   -4.1510780e+00   -8.5064068e-03   -7.0361207e+00   -1.0049123e-01  1  7053   23
  75 1.571 0.025421    1.5915870e+00    3.8225562e-03   -6.8960886e+00   -9.5558522e-02  1  2134    8
  75 1.571 0.030147    2.4367127e-01   -1.0055385e-02    6.6072492e+00    1.1170665e-01  1  7642  116
  75 1.571 0.039568   -5.2271039e+00   -5.8852363e-03    6.7913212e+00    1.1039148e-01  1  1401   56
  75 1.571 0.030722   -2.3536365e+00   -6.8737921e-03   -7.0347207e+00   -1.2238511e-01  1  2257    6
  75 1.571 0.150526    6.7971564e+00   -6.8039800e-03   -6.4702501e+00   -1.1074505e-01  1  4025   12
  75 1.571 0.264877   -3.7327212e+00   -2.3304654e-03   -6.8999454e+00   -1.1159413e-01  1   348   21
  75 1.571 0.028927   -5.0307552e+00   -1.4285018e-02   -7.0487627e+00   -1.0546314e-01  1  8664    1
  75 1.571 0.359005   -7.5548498e+00    1.2516279e-03   -6.4254509e+00   -1.4040202e-01  1  3408    7
  75 1.571 0.081036    2.3018628e-01   -2.0459241e-03    6.5955132e+00    1.0397124e-01  1  9939   16
  75 1.571 0.030553   -4.5950647e+00   -4.0156269e-04   -6.5076874e+00   -1.1712851e-01  1  2913   21
  75 1.571 0.218224    2.8552559e+00   -3.2035912e-03    6.7863872e+00    1.0481934e-01  1  7648   10
  75 1.571 0.007083    3.8780262e+00    1.9319157e-03    6.4997093e+00    1.0575952e-01  1  2143    9
  75 1.571 0.162507   -1.2223237e+00    1.8309891e-03   -6.5032581e+00   -1.2234761e-01  1  8712    2
  75 1.571 0.078734   -7.8358748e+00    1.0916338e-02    6.8612582e+00    9.9467715e-02  1  4012   23
  75 1.571 0.103756   -5.6844159e+00   -5.3829635e-02    6.9076592e+00    1.4661963e-01  1  1219    5
  75 1.571 0.177089   -6.4278594e+00   -2.6713454e-03   -6.4329891e+00   -1.0110941e-01  1  3303   23
  75 1.571 0.569723   -3.4295162e+00   -1.0298932e-03   -6.4113640e+00   -1.0219295e-01  1 10047   10
  75 1.571 0.097920    9.4700550e-01    7.5281184e-03   -6.8635846e+00   -1.0751558e-01  1  6636    4
  75 1.571 0.046799   -6.2416709e+00   -6.9294321e-03   -6.6343161e+00   -1.0603423e-01  1  5035   10
  75 1.571 0.000548   -4.9009540e+00   -8.2552687e-03    6.5979079e+00    1.0685275e-01  1  2507    7
  75 1.571 0.204811    6.8585653e+00   -2.1415885e-02    6.5516480e+00    9.6105175e-02  1  4264   29
  75 1.571 0.069664    2.0813555e-01   -1.6582431e-02   -6.4627823e+00   -9.9873863e-02  1  5455   11
  75 1.571 0.027192   -4.1029130e+00   -9.9333712e-03    6.4764889e+00    1.0422219e-01  1  3422    8
  75 1.571 0.191670   -5.9257233e+00   -2.1653558e-02    6.6021311e+00    9.8975129e-02  1  4701   12
  75 1.571 0.684894    4.4944029e+00   -7.9706062e-05    6.4170363e+00    8.7101542e-02  1  9327    9
  75 1.571 0.011548    1.3283771e+00    3.4786392e-04    7.1323637e+00    1.1470153e-01  1  2519    5
  75 1.571 0.239563    1.1644041e+00    2.5612820e-02   -6.5668654e+00   -1.2799284e-01  1  7136   24
  75 1.571 0.851901   -4.4895305e+00    1.3558646e-02   -6.4184602e+00   -1.2789446e-01  1  6644   95
  75 1.571 0.067910   -5.7336777e+00   -2.5505917e-02   -6.6275190e+00   -9.6791066e-02  1  3817    5
  75 1.571 0.088364    1.2956958e+00    2.5487443e-02    6.4682501e+00    1.3075068e-01  1  3028   11
  75 1.571 0.202721    4.2865548e+00    4.7146715e-03    7.1644525e+00    1.1944481e-01  1  9829   87
  75 1.571 0.258409   -5.4748089e+00    2.5604634e-02   -6.4686983e+00   -9.9765393e-02  1  7454    3
  75 1.571 0.065361   -9.5614213e+00   -7.8087792e-03   -7.2717674e+00   -1.1791207e-01  1  1804   18
  75 1.571 0.784175    3.2995919e+00    8.1975397e-03   -6.4109023e+00   -1.0153655e-01  1  2325   23
  75 1.571 0.297505   -6.7076648e+00   -8.8372506e-03    6.4370607e+00    1.0505232e-01  1  9035   19
  75 1.571 0.290199   -5.8940677e+00    1.3596744e-03    6.4118172e+00    1.0316775e-01  1  8737    7
  75 1.571 0.003577   -4.8497863e-01    1.2587065e-03   -6.6151035e+00   -1.0953219e-01  1  9235   24
  75 1.571 0.163077   -1.0347303e+00   -8.2178774e-03    6.4586729e+00    9.5252788e-02  1  1939   76
  75 1.571 0.125165   -6.9774845e+00   -9.2226645e-02    7.4145784e+00    1.1099025e-01  1  4321    8
  75 1.571 0.049610   -4.1149487e+00   -6.9166130e-03    6.4407742e+00    9.9032993e-02  1  6520    6
  75 1.571 0.208135    4.0178678e+00    3.0792554e-02    6.8098729e+00    1.3209103e-01  1  2339   15
  75 1.571 0.183900    1.9946257e+00    1.0274630e-02    6.6094915e+00    8.9163155e-02  1  9451    5
  75 1.571 0.034311    5.2547882e+00    8.0049585e-03    6.4855237e+00    1.0149828e-01  1  6125    9
  75 1.571 0.164881   -2.3970897e+00   -5.4505256e-02   -6.6122095e+00   -5.7296767e-02  1   526   16
  75 1.571 0.619039   -6.2433805e+00   -1.2808996e-02    6.4122029e+00    1.0557578e-01  1  1042    5
  75 1.571 0.008188    3.2237614e-01    6.1255505e-03    6.6503162e+00    1.0540654e-01  1   838    8
  75 1.571 0.072542   -8.6942976e+00    9.7571106e-03    6.5444430e+00    1.0404412e-01  1  6113  167
  75 1.571 0.601072   -4.5835171e+00   -1.4945431e-02    6.4150456e+00    1.0614261e-01  1  1956   37
  75 1.571 0.092874   -1.0140817e+00    1.5370434e-02   -6.7233458e+00   -1.0721583e-01  1  8554    1
  75 1.571 0.132458   -6.1061208e+00   -3.8002275e-02    6.5837819e+00    1.0644829e-01  1  9544   67
  75 1.571 0.215731    2.3153906e+00    1.1838525e-02   -6.6305356e+00   -1.0205199e-01  1  8723   22
  75 1.571 0.144870   -2.2076122e+00    1.6176424e-02   -6.8520291e+00   -1.1820830e-01  1  6323   37
  75 1.571 0.561272   -3.2162232e+00   -5.8718907e-03   -6.4119971e+00   -1.0903924e-01  1  4730    2
  75 1.571 0.197664   -2.6759417e+00   -7.9022851e-03   -6.7507229e+00   -1.1596518e-01  1  3658    9
  75 1.571 0.022171   -3.8513779e+00    3.2077510e-04    6.4486628e+00    1.0608785e-01  1  7634    7
  75 1.571 0.033863   -8.4055220e-01    1.3456505e-02   -6.7382076e+00   -1.2494327e-01  1  4508   16
  75 1.571 0.044839   -4.9856727e+00   -1.4095006e-02    6.4896069e+00    1.0355567e-01  1  8915   19
  75 1.571 0.046284    1.8996720e+00    7.7320962e-03    6.4233767e+00    1.0347408e-01  1  3914   15
  75 1.571 0.504468    5.4415098e+00   -5.2102361e-03    6.4299929e+00    1.1983434e-01  1  3763   14
  75 1.571 0.076017   -7.1425290e+00   -9.0322493e-03   -6.5648077e+00   -1.2035379e-01  1  1238    6
  75 1.571 0.031043   -4.6973813e+00    1.1320597e-02   -6.9012169e+00   -1.0301613e-01  1  5929   32
  75 1.571 0.012231   -3.4069296e+00   -2.6618277e-03    7.0448303e+00    1.2431033e-01  1  1407   63
  75 1.571 0.019901    7.0018524e+00    9.0933121e-03   -7.1811210e+00   -1.1436317e-01  1  5140   29
  75 1.571 0.523327    2.6703213e+00   -3.0708701e-03   -6.4147192e+00   -9.9156280e-02  1  7823   63
  75 1.571 0.069340    4.3974421e+00   -1.0943017e-02    6.5616359e+00    9.7698537e-02  1  7825    8
  75 1.571 0.355767   -4.4367919e+00    2.0782538e-02    6.4247541e+00    8.6963137e-02  1  9728   24
  75 1.571 0.227229    4.1275802e+00    2.9987027e-02    6.5109963e+00    1.4814201e-01  1  2061    4
  75 1.571 0.199485   -2.5229212e+00    1.3144070e-02   -6.9869765e+00   -1.3173493e-01  1  7132    4
  75 1.571 0.352441   -4.1110967e+00   -4.0056034e-03    6.4172216e+00    7.7524976e-02  1  3108    8
  75 1.571 0.115085   -2.9355382e+00   -1.5182954e-02   -6.5260471e+00   -1.1120879e-01  1  7235   10
  75 1.571 0.217303    1.8826617e+00    1.2429595e-03   -6.4153348e+00   -8.5116383e-02  1  2701   33
  75 1.571 0.077574    7.6595489e-01   -9.1266523e-03    6.6391894e+00    1.0407026e-01  1  3131   54
  75 1.571 0.057598   -5.5154604e-01   -3.6703816e-05   -6.7466544e+00   -9.1087271e-02  1  4318    5
  75 1.571 0.062187    5.9435881e+00   -1.8022303e-02    6.7812524e+00    1.0029668e-01  1  8146    6
  75 1.571 0.053037   -5.7440397e+00   -1.1768515e-02   -6.9772354e+00   -1.1452746e-01  1   615    9
  75 1.571 0.762946   -3.4130433e+00   -8.3475225e-03    6.4198191e+00    1.0886905e-01  1  7539    8
  75 1.571 0.013552   -5.4772640e+00   -1.2664648e-02    6.5143779e+00    1.1250944e-01  1  3113    3
  75 1.571 0.098189   -5.8249274e+00   -1.7628451e-02   -6.4140862e+00   -1.0087371e-01  1  4641   29
  75 1.571 0.024834    2.1457805e+00    6.5137981e-04   -6.5964683e+00   -1.1109534e-01  1   957   69
  75 1.571 0.088242   -2.5317207e+00    1.0307223e-02   -6.5821412e+00   -1.0361303e-01  1  6306    3
  75 1.571 0.036279   -6.5114062e+00   -9.6669824e-04    6.4820162e+00    1.1356552e-01  1  9054    4
  75 1.571 0.033737    5.3130648e+00   -3.2910762e-03    6.5770053e+00    1.1248650e-01  1  5019    8
  75 1.571 0.668459   -5.7706050e+00    8.6744249e-03   -6.6109554e+00   -7.9639199e-02  1  7414   17
  75 1.571 0.226386   -4.2011894e+00   -1.5224851e-02   -6.4540134e+00   -1.1595914e-01  1  7006   23
  75 1.571 0.133774   -4.8416625e+00   -2.1937896e-02    7.3719034e+00    1.4651396e-01  1  1563   16
  75 1.571 0.268944    4.1471282e+00    1.0065764e-02   -6.7758129e+00   -1.4163040e-01  1  4725  102
  75 1.571 0.026168   -7.8434331e+00   -2.4991159e-04   -6.7920823e+00   -1.2001360e-01  1  8247   10
  75 1.571 0.561308    2.1500397e+00    1.9943691e-02    6.4243461e+00    1.1222104e-01  1  1543   14
  75 1.571 0.044247   -4.3319223e+00   -2.0024542e-02    6.4978991e+00    1.0111725e-01  1  2230    2
  75 1.571 0.294259   -3.8398370e+00    6.9085698e-03   -7.0998033e+00   -1.2888262e-01  1  7442   18
  75 1.571 0.020508   -5.6690168e+00    3.6506141e-03    6.6463900e+00    1.0721221e-01  1  2127  114
  75 1.571 0.177001   -4.8707097e+00   -4.3379041e-02   -6.4253938e+00   -1.3773830e-01  1  9708    4
  75 1.571 0.077739   -5.4167148e+00   -3.0569125e-03   -6.5450430e+00   -9.4920320e-02  1  5531    6
  75 1.571 0.080642    5.5458596e+00   -1.2347796e-02    6.9033208e+00    1.2535016e-01  1  7923    1
  75 1.571 0.098540   -6.0907896e+00   -1.5124805e-02    7.0676290e+00    1.1573767e-01  1  4031    8
  75 1.571 0.012697   -7.8303788e-01   -5.4515874e-03    6.6329521e+00    1.0436549e-01  1  1310    9
  75 1.571 0.323894   -2.6623747e+00   -5.8516447e-03   -6.6022920e+00   -7.1708304e-02  1   960  127
  75 1.571 0.049941    3.9361763e+00    2.2464606e-02    6.7599975e+00    1.3101628e-01  1  2135   15
  75 1.571 0.072529   -5.6334788e+00    1.1122121e-02   -6.7646118e+00   -1.1331167e-01  1  9904    6
  75 1.571 0.241668   -2.1903163e+00    1.4273200e-02    6.7448893e+00    1.1981686e-01  1  5123    5
  75 1.571 0.231326   -6.4301634e+00    9.5150501e-03   -6.8684536e+00   -1.1938248e-01  1  1831    6
  75 1.571 0.041393   -2.9008919e+00    2.0762849e-02   -6.6945270e+00   -1.0762006e-01  1 10003   15
  75 1.571 0.051579   -6.5858189e+00    3.6817336e-03   -6.7326257e+00   -1.0941501e-01  1 10028   91
  75 1.571 0.668795    1.6629676e+00   -2.1927630e-02   -6.4169641e+00   -1.0485151e-01  1   858   56
  75 1.571 0.726389    2.5178722e+00    3.9338266e-02    6.4340180e+00    1.1079890e-01  1  3305   37
  75 1.571 0.388554    2.9616732e+00   -6.9811240e-03    6.4152779e+00    1.0309274e-01  1  4840    6
  75 1.571 0.040411   -5.6773567e+00    3.5696717e-03    6.4298605e+00    1.0402439e-01  1  4429    2
  75 1.571 0.085668    2.5969064e+00    3.4391966e-02    6.4891366e+00    9.8640472e-02  1   616   18
  75 1.571 0.163421   -5.1625071e-01   -2.4180075e-02    6.5816341e+00    9.2730020e-02  1  6363  124
  75 1.571 0.376726   -2.7202958e+00   -2.6633756e-02   -6.4159277e+00   -1.1152655e-01  1   539   43
  75 1.571 0.167599    4.0675506e-01    7.5926423e-02    6.7174313e+00    2.6543512e-02  1  2855   12
  75 1.571 0.158497    9.7257367e-01    4.2692112e-03    6.4183657e+00    9.9394813e-02  1  6103    1
  75 1.571 0.039242    5.7257799e+00   -1.7310139e-02    6.6050298e+00    1.0937986e-01  1  7710   13
  75 1.571 0.012182    4.7949140e+00    9.4576603e-03   -6.4225306e+00   -1.1236089e-01  1  1443   43
  75 1.571 0.434478   -4.0517531e+00    6.8981146e-03   -6.4143972e+00   -1.1102193e-01  1  9509   16
  75 1.571 0.131100   -8.8330301e+00    7.6662344e-03   -6.4965484e+00   -1.3239212e-01  1  9419    6
  75 1.571 0.057821   -4.5145980e+00   -7.0364667e-05    6.4466240e+00    1.1699808e-01  1  4829    7
  75 1.571 0.000204   -2.9258681e+00   -1.2740802e-03   -6.4429362e+00   -1.0752318e-01  1  4135  126
  75 1.571 0.152521   -5.4343915e+00   -8.7636640e-03   -6.7005864e+00   -1.2423383e-01  1  9321   22
  75 1.571 0.233346   -6.9377379e+00    9.6195568e-03   -6.4288373e+00   -1.0968801e-01  1  5357    4
  75 1.571 0.062830   -3.0620483e+00   -3.2846341e-03   -6.6840996e+00   -1.2035034e-01  1  3639   29
  75 1.571 0.315496    1.9117403e+00    3.2887391e-02    6.5302465e+00    1.9048836e-01  1  1622   14
  75 1.571 0.068860   -2.1868217e+00    1.7701930e-03    6.4492359e+00    1.0588727e-01  1  1326   17
  75 1.571 0.035745    7.4880110e-01    3.9249070e-03   -6.8526586e+00   -1.0277543e-01  1   927    4
