 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
        21 TCSG.D4R7.B2    0.1570796320E+01    0.3329599975E+03    0.6886051754E+02    0.1492171047E-02 C    0.10000E+01   0.41015E-03   0.18652E-03   0.00000E+00   0.00000E+00   0.80000E+01
        25 TCSG.B4R7.B2    0.0000000000E+00    0.1515414839E+03    0.1213205929E+03    0.2213600456E-02 C    0.10000E+01   0.27670E-03   0.24758E-03   0.00000E+00   0.00000E+00   0.80000E+01
        27 TCSG.A4R7.B2    0.2305579940E+01    0.1397578909E+03    0.1309954793E+03    0.2088786555E-02 C    0.10000E+01   0.26572E-03   0.25726E-03   0.00000E+00   0.00000E+00   0.80000E+01
        29 TCSG.A4L7.B2    0.7347836100E+00    0.9959141715E+02    0.1759451654E+03    0.2080848313E-02 C    0.10000E+01   0.22431E-03   0.29815E-03   0.00000E+00   0.00000E+00   0.80000E+01
        35 TCSG.B5L7.B2    0.2469640890E+01    0.1218533064E+03    0.2675805000E+03    0.2401270013E-02 C    0.10000E+01   0.24812E-03   0.36768E-03   0.00000E+00   0.00000E+00   0.80000E+01
        39 TCSG.D5L7.B2    0.8970992300E+00    0.2138851102E+03    0.1585528605E+03    0.2413113678E-02 C    0.10000E+01   0.32873E-03   0.28303E-03   0.00000E+00   0.00000E+00   0.80000E+01
        41 TCSG.E5L7.B2    0.2277654670E+01    0.2414085963E+03    0.1361173065E+03    0.2416044787E-02 C    0.10000E+01   0.34924E-03   0.26224E-03   0.00000E+00   0.00000E+00   0.80000E+01
        43 TCSG.6L7.B2     0.8726640000E-02    0.3357666885E+03    0.4735648476E+02    0.3294868354E-02 C    0.10000E+01   0.41187E-03   0.15468E-03   0.00000E+00   0.00000E+00   0.80000E+01
        45 TCLA.A6L7.B2    0.1570796320E+01    0.2970758489E+03    0.4815512098E+02    0.2183698902E-02 W    0.10000E+01   0.38742E-03   0.15598E-03   0.00000E+00   0.00000E+00   0.14000E+02
        46 TCLA.B6L7.B2    0.0000000000E+00    0.1595043908E+03    0.7638771436E+02    0.3974274296E-02 W    0.10000E+01   0.28388E-03   0.19645E-03   0.00000E+00   0.00000E+00   0.14000E+02
        47 TCLA.C6L7.B2    0.1570796320E+01    0.6861722849E+02    0.1518871002E+03    0.3878215716E-02 W    0.10000E+01   0.18619E-03   0.27702E-03   0.00000E+00   0.00000E+00   0.14000E+02
        48 TCLA.D6L7.B2    0.0000000000E+00    0.6504935190E+02    0.1579158228E+03    0.2538008098E-02 W    0.10000E+01   0.18129E-03   0.28246E-03   0.00000E+00   0.00000E+00   0.14000E+02
        49 TCLA.A7L7.B2    0.0000000000E+00    0.6594264116E+02    0.1431417534E+03    0.2555375257E-02 W    0.10000E+01   0.18253E-03   0.26892E-03   0.00000E+00   0.00000E+00   0.14000E+02
        50 TCDQA.A4L6.B    0.0000000000E+00    0.4884544236E+03    0.1618712236E+03    0.4520608494E-02 C    0.30000E+01   0.49677E-03   0.28598E-03   0.00000E+00   0.00000E+00   0.91000E+01
        51 TCDQA.B4L6.B    0.0000000000E+00    0.4995281284E+03    0.1654606858E+03    0.4571564456E-02 C    0.30000E+01   0.50237E-03   0.28913E-03   0.00000E+00   0.00000E+00   0.91000E+01
        52 TCDQA.C4L6.B    0.0000000000E+00    0.5107769828E+03    0.1692435407E+03    0.4622751332E-02 C    0.30000E+01   0.50799E-03   0.29241E-03   0.00000E+00   0.00000E+00   0.91000E+01
        53 TCSG.4L6.B2     0.0000000000E+00    0.5233692585E+03    0.1736338136E+03    0.4679387149E-02 C    0.10000E+01   0.51422E-03   0.29618E-03   0.00000E+00   0.00000E+00   0.91000E+01
        54 TCTH.4R5.B2     0.0000000000E+00    0.1065327726E+04    0.4104420241E+03    0.1005091646E-01 W    0.10000E+01   0.73364E-03   0.45538E-03   0.00000E+00   0.00000E+00   0.13700E+02
        55 TCTVA.4R5.B2    0.1570796320E+01    0.1069713603E+04    0.4334065697E+03    0.6410793577E-02 W    0.10000E+01   0.73515E-03   0.46794E-03   0.00000E+00   0.00000E+00   0.13700E+02
        56 TCL.4L5.B2      0.0000000000E+00    0.3811964132E+03    0.1059591284E+04    0.6582776995E-02 CU   0.10000E+01   0.43885E-03   0.73167E-03   0.00000E+00   0.00000E+00   0.15000E+02
        57 TCL.5L5.B2      0.0000000000E+00    0.1160037628E+03    0.6235213894E+03    0.3631372314E-02 CU   0.10000E+01   0.24209E-03   0.56127E-03   0.00000E+00   0.00000E+00   0.15000E+02
        58 TCL.6L5.B2      0.0000000000E+00    0.1418623858E+02    0.2262073537E+03    0.1269896627E-02 W    0.10000E+01   0.84660E-04   0.33806E-03   0.00000E+00   0.00000E+00   0.15000E+02
        59 TCP.6R3.B2      0.0000000000E+00    0.1315203652E+03    0.1446917584E+03    0.3866617774E-02 C    0.60000E+00   0.25777E-03   0.27037E-03   0.00000E+00   0.00000E+00   0.15000E+02
        60 TCSG.5R3.B2     0.0000000000E+00    0.5460406654E+02    0.2986181524E+03    0.2989705976E-02 C    0.10000E+01   0.16609E-03   0.38842E-03   0.00000E+00   0.00000E+00   0.18000E+02
        62 TCSG.4L3.B2     0.0000000000E+00    0.2620995099E+02    0.3951976166E+03    0.2071329023E-02 C    0.10000E+01   0.11507E-03   0.44684E-03   0.00000E+00   0.00000E+00   0.18000E+02
        64 TCSG.A5L3.B2    0.2981022360E+01    0.3586773542E+02    0.3441129105E+03    0.2676027707E-02 C    0.10000E+01   0.13462E-03   0.41696E-03   0.00000E+00   0.00000E+00   0.18000E+02
        66 TCSG.B5L3.B2    0.1884955500E+00    0.4553772016E+02    0.3126792032E+03    0.2998275034E-02 C    0.10000E+01   0.15168E-03   0.39746E-03   0.00000E+00   0.00000E+00   0.18000E+02
        68 TCLA.A5L3.B2    0.1570796320E+01    0.1425279558E+03    0.1760149178E+03    0.5964145298E-02 W    0.10000E+01   0.26835E-03   0.29821E-03   0.00000E+00   0.00000E+00   0.20000E+02
        69 TCLA.B5L3.B2    0.0000000000E+00    0.1516132795E+03    0.1686888826E+03    0.5535311903E-02 W    0.10000E+01   0.27677E-03   0.29194E-03   0.00000E+00   0.00000E+00   0.20000E+02
        70 TCLA.6L3.B2     0.0000000000E+00    0.1294342284E+03    0.1687090173E+03    0.5114439505E-02 W    0.10000E+01   0.25572E-03   0.29195E-03   0.00000E+00   0.00000E+00   0.20000E+02
        71 TCLA.7L3.B2     0.0000000000E+00    0.6678066589E+02    0.9323888789E+02    0.3673659066E-02 W    0.10000E+01   0.18368E-03   0.21704E-03   0.00000E+00   0.00000E+00   0.20000E+02
        72 TCTH.4R2.B2     0.0000000000E+00    0.4671445207E+02    0.4825502331E+02    0.3994316354E-02 W    0.10000E+01   0.15363E-03   0.15614E-03   0.00000E+00   0.00000E+00   0.26000E+02
        73 TCTVA.4R2.B2    0.1570796320E+01    0.4805043809E+02    0.4640519206E+02    0.3981072769E-02 W    0.10000E+01   0.15581E-03   0.15312E-03   0.00000E+00   0.00000E+00   0.26000E+02
        74 TCTH.4R1.B2     0.0000000000E+00    0.1065327724E+04    0.4104420246E+03    0.1005091645E-01 W    0.10000E+01   0.73364E-03   0.45538E-03   0.00000E+00   0.00000E+00   0.13700E+02
        75 TCTVA.4R1.B2    0.1570796320E+01    0.1069713601E+04    0.4334065702E+03    0.6410793580E-02 W    0.10000E+01   0.73515E-03   0.46794E-03   0.00000E+00   0.00000E+00   0.13700E+02
