 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
        49 TCDQA.A4L6.B   0.00000E+00   0.49953E+03   0.16545E+03   0.48670E-02 C    0.30000E+01   0.64040E-03   0.36856E-03   0.00000E+00   0.00000E+00   0.76000E+01
        50 TCDQA.B4L6.B   0.00000E+00   0.51078E+03   0.16923E+03   0.49215E-02 C    0.30000E+01   0.64757E-03   0.37275E-03   0.00000E+00   0.00000E+00   0.76000E+01
        51 TCSG.4L6.B2    0.00000E+00   0.52337E+03   0.17362E+03   0.46541E-02 C    0.10000E+01   0.65550E-03   0.37755E-03   0.00000E+00   0.00000E+00   0.71000E+01
        52 TCTH.4R5.B2    0.00000E+00   0.14442E+04   0.55241E+03   0.97999E-02 W    0.10000E+01   0.10889E-02   0.67344E-03   0.00000E+00   0.00000E+00   0.90000E+01
        53 TCTVA.4R5.B2   0.15708E+01   0.14497E+04   0.58319E+03   0.62276E-02 W    0.10000E+01   0.10910E-02   0.69195E-03   0.00000E+00   0.00000E+00   0.90000E+01
        55 TCL.5L5.B2     0.00000E+00   0.15273E+03   0.86372E+03   0.35411E-02 CU   0.10000E+01   0.35411E-03   0.84209E-03   0.00000E+00   0.00000E+00   0.10000E+02
        56 TCP.6R3.B2     0.00000E+00   0.13152E+03   0.14469E+03   0.39432E-02 C    0.60000E+00   0.32860E-03   0.34466E-03   0.00000E+00   0.00000E+00   0.12000E+02
        57 TCSG.5R3.B2    0.00000E+00   0.54607E+02   0.29863E+03   0.33031E-02 C    0.10000E+01   0.21174E-03   0.49515E-03   0.00000E+00   0.00000E+00   0.15600E+02
        59 TCSG.4L3.B2    0.00000E+00   0.26211E+02   0.39517E+03   0.22884E-02 C    0.10000E+01   0.14669E-03   0.56959E-03   0.00000E+00   0.00000E+00   0.15600E+02
        61 TCSG.A5L3.B2   0.29810E+01   0.35868E+02   0.34408E+03   0.29564E-02 C    0.10000E+01   0.17160E-03   0.53150E-03   0.00000E+00   0.00000E+00   0.15600E+02
        63 TCSG.B5L3.B2   0.18850E+00   0.45537E+02   0.31265E+03   0.33124E-02 C    0.10000E+01   0.19335E-03   0.50664E-03   0.00000E+00   0.00000E+00   0.15600E+02
        65 TCLA.A5L3.B2   0.15708E+01   0.14252E+03   0.17600E+03   0.66902E-02 W    0.10000E+01   0.34207E-03   0.38013E-03   0.00000E+00   0.00000E+00   0.17600E+02
        67 TCLA.6L3.B2    0.00000E+00   0.12942E+03   0.16871E+03   0.57371E-02 W    0.10000E+01   0.32597E-03   0.37216E-03   0.00000E+00   0.00000E+00   0.17600E+02
        68 TCLA.7L3.B2    0.00000E+00   0.66217E+02   0.97021E+02   0.41036E-02 W    0.10000E+01   0.23316E-03   0.28223E-03   0.00000E+00   0.00000E+00   0.17600E+02
        69 TCTH.4R2.B2    0.00000E+00   0.20965E+03   0.23368E+03   0.49785E-02 W    0.10000E+01   0.41488E-03   0.43801E-03   0.00000E+00   0.00000E+00   0.12000E+02
        71 TCTH.4R1.B2    0.00000E+00   0.14442E+04   0.55241E+03   0.97999E-02 W    0.10000E+01   0.10889E-02   0.67344E-03   0.00000E+00   0.00000E+00   0.90000E+01
        72 TCTVA.4R1.B2   0.15708E+01   0.14497E+04   0.58319E+03   0.62276E-02 W    0.10000E+01   0.10910E-02   0.69195E-03   0.00000E+00   0.00000E+00   0.90000E+01
